Date,Site H500 DC Energy (kWh),H500 AC Energy Expected (kWh),H500 AC Energy (kWh),H500 Downtime Loss (kWh),H500 Shading Loss (kWh),H500 Soiling Loss (kWh),H500 clipping_loss,H500 clipping_loss_pct,Site H600 DC Energy (kWh),H600 AC Energy Expected (kWh),H600 AC Energy (kWh),H600 Downtime Loss (kWh),H600 Shading Loss (kWh),H600 Soiling Loss (kWh),H600 clipping_loss,H600 clipping_loss_pct,Site H700 DC Energy (kWh),H700 AC Energy Expected (kWh),H700 AC Energy (kWh),H700 Downtime Loss (kWh),H700 Shading Loss (kWh),H700 Soiling Loss (kWh),H700 clipping_loss,H700 clipping_loss_pct,Site H800 DC Energy (kWh),H800 AC Energy Expected (kWh),H800 AC Energy (kWh),H800 Downtime Loss (kWh),H800 Shading Loss (kWh),H800 Soiling Loss (kWh),H800 clipping_loss,H800 clipping_loss_pct,SB DC Energy (kWh),SB AC Energy Expected (kWh),SB AC Energy (kWh),SB Downtime Loss (kWh),SB Shading Loss (kWh),SB Soiling Loss (kWh),SB clipping_loss,SB clipping_loss_pct,STAAC DC Energy (kWh),STAAC AC Energy Expected (kWh),STAAC AC Energy (kWh),STAAC Downtime Loss (kWh),STAAC Shading Loss (kWh),STAAC Soiling Loss (kWh),STAAC clipping_loss,STAAC clipping_loss_pct
10/24/20,950.66,954.2387077,931.33,13.74849556,0.130627243,24.31553585,0,0,793.8,780.1995154,775.76,0,6.967093463,9.849741028,0,0,1143.07,1120.597425,1120.31,0,3.309995697,18.71131035,0,0,603.62,589.4772708,589.18,0,0.395725191,13.41448788,0,0,444.85,439.5299176,435.11,0,0,23.74810273,0,0,748.48,744.5289235,731.49,0,0,16.90975387,0,0
10/25/20,2174.51,2185.466268,2131.61,33.91182497,0.122730602,124.251065,0,0,1835.23,1817.922282,1796.38,0,0.142036223,87.72946376,0,0,2626.76,2602.863373,2579.17,0,0,124.8658618,0,0,1384.33,1380.577356,1353.63,0,0,62.94103336,0,0,1035.49,1038.852714,1013.9,0,0,76.24354984,0,0,1731.56,1719.47911,1694.3,0,0,63.93926929,0,0
10/26/20,702.77,704.4934076,687.02,9.331390383,0,40.24584886,0,0,593.44,585.705333,578.84,0.019228943,0,28.6862842,0,0,845.26,830.6400406,826.26,0,0,39.96099997,0,0,446.47,436.2338413,434.99,0,0,20.0736032,0,0,338.09,332.2833728,329.98,0,0,24.53178093,0,0,558.23,550.3356238,544.33,0,0,20.67131076,0,0
10/27/20,2232.94,2215.098693,2188.72,35.16519299,0,136.6493241,0,0,1876.68,1871.600826,1836.34,0,7.71519981,105.0452925,0,0,2707.17,2720.808312,2656.46,0,0,146.5936796,0,0,1426.18,1397.424928,1394.76,0,1.933676366,80.00709803,0,0,1068.74,1042.274119,1046.03,0,0,81.15414167,0,0,1789.25,1760.962909,1750.42,0,0.75630426,77.91142318,0,0
10/28/20,660.2,665.3557363,644.87,9.005558358,0,41.22952733,0,0,560.23,556.1354658,545.6,0,0,31.47113369,0,0,798.44,790.3140219,779.63,0,0,42.73613637,0,0,421.15,413.8752143,409.76,0,0,23.87298667,0,0,323.04,317.6127108,314.75,0,0,24.86263887,0,0,530.61,524.8092899,516.67,0,0,23.48097186,0,0
10/29/20,1267.96,1292.404674,1241.64,19.88342041,0,66.04426198,0,0,1079.8,1075.797438,1054.95,0,6.025716342,47.358715,0,0,1549.97,1532.446478,1519.06,0,0,58.21598393,0,0,817.16,811.9613702,797.9,0,1.286005142,30.3931154,0,0,622.22,624.0226088,608.34,0,0.338964824,25.95534534,0,0,1033.03,1019.587715,1009.25,0,0,47.10985662,0,0
10/30/20,1594.6,1593.721281,1562.73,26.22018484,0,97.44666215,0,0,1380.42,1356.03517,1350.82,0,7.693073746,68.51608225,0,0,1969.11,1970.433023,1931.92,0,0,91.34403692,0,0,1033,1002.039636,1009.84,0,1.13067517,53.49383226,0,0,821.33,791.9337001,803.49,0,0,36.5578629,0,0,1356.09,1319.756388,1326.07,0,0.180492297,62.25033112,0,0
10/31/20,1373.29,1377.88857,1344.05,21.88783525,0,75.18605358,0,0,1152.63,1124.207838,1125.55,0,6.344104495,60.4827105,0,0,1650.88,1623.767922,1617.63,0,0,78.48092533,0,0,872.59,846.677752,852.23,0,1.795161305,45.12746202,0,0,661.59,649.2422343,646.5,0,0,30.06954747,0,0,1107.73,1085.787068,1082.2,0,0.16770966,58.31815569,0,0
11/01/20,1741.67,1735.179026,1706.81,26.31643109,0,77.23402436,0,0,1468.75,1415.701554,1436.72,0,0.727610611,59.64767535,0,0,2112.2,2023.816403,2072.2,0,0,74.20045433,0,0,1111.59,1061.999117,1086.86,0,0,45.14797218,0,0,844.53,802.4434011,826.59,0,0.356973579,44.69279889,0,0,1405.61,1353.249426,1374.55,0,0,40.02540137,0,0
11/02/20,6.23,1203.286391,1166.72,23.15381331,0,53.28722858,0,0,4.72,982.2029031,973.15,3.422958272,0,41.54023796,0,0,7.66,1464.420328,1426.79,4.993850426,0,53.56261391,0,0,3.84,736.4964485,738.45,2.625015737,0,31.29349478,0,0,3.07,571.0270584,571.07,1.9128716,0,31.74821518,0,0,4.81,941.8227222,944.94,3.365341349,0,28.03133549,0,0
11/03/20,0,968.7765243,950.39,13.64353801,0,43.20561491,0,,0,808.5308893,804.26,1.104367359,0,34.25040837,0,,0,1147.846076,1147.78,1.470830698,0,42.060168,0,,0,606.106147,606.38,0.877641786,0,25.81446639,0,,0,459.1936856,459.49,0.650133795,0,25.59551729,0,,0,767.098716,764.24,1.105143882,0,22.80008632,0,
11/04/20,0,511.0091808,499.9,7.901329064,0,22.82170213,0,,0,423.9511496,419.67,0,0,18.06131906,0,,0,604.1516985,601.94,0,0,22.26911235,0,,0,316.8347513,317.35,0,0,13.58260948,0,,0,240.6189771,240.58,0,0,13.50580693,0,,0,399.9744607,397.49,0,0,11.96430774,0,
11/05/20,0,1546.778568,1503.03,30.05513183,0,68.60830196,0,,0,1313.284915,1291.99,0,0,55.49669102,0,,0,1858.99863,1859.19,0,0,68.16376277,0,,0,966.1880352,968.16,0,0,41.17721946,0,,0,757.4454394,736.69,0,0,42.21951921,0,,0,1247.794798,1238.41,0,0,37.0481445,0,
11/06/20,0,1660.280144,1648.43,28.21064053,0,73.72331914,0,,0,1402.8085,1394.9,0,0,58.8799815,0,,0,1983.187709,2010.55,0,0,72.73728593,0,,0,1049.372282,1055.1,0,0,44.65614413,0,,0,792.3311387,803.06,0,0,44.11759526,0,,0,1355.27237,1343.77,0,0,40.01663149,0,
11/07/20,0,425.368835,412.4,8.737801533,0,18.95324726,0,,0,349.4576409,345,0.229814646,0,14.93650089,0,,0,497.3379756,495.36,0,0,18.38055934,0,,0,261.3696841,261.42,0,0,11.24641677,0,,0,200.2768479,199.14,0.49983851,0,11.23439138,0,,0,329.8269668,326.95,0,0,9.903046744,0,
11/08/20,0,1002.035001,973.24,18.89948574,0,44.41226899,0,,0,819.3077018,811.82,0,0,34.5485677,0,,0,1178.530154,1171.52,0,0,43.21299257,0,,0,617.315884,615.78,0,0,26.31418689,0,,0,463.9514362,462.14,0,0,25.85955538,0,,0,774.5546772,770.04,0,0,22.9882656,0,
11/09/20,0,1057.996087,1042.52,10.35843421,0,47.36197701,0,,0,880.727436,876.62,0,0,37.35476764,0,,0,1270.230164,1254.7,0,0,46.60127523,0,,0,656.7332416,662.53,0,0,28.01936476,0,,0,498.6013986,500.69,0,0,27.81257908,0,,0,837.1384159,830.6,0,0,24.91903487,0,
11/10/20,0,952.219565,932.91,13.42083606,0,42.46876767,0,,0,803.3262035,792.58,0,0,34.05714605,0,,0,1131.188408,1132.19,0,0,41.51113082,0,,0,596.4227623,594.24,0,0,25.45123365,0,,0,454.4698631,455.9,0,0,25.35485839,0,,0,756.4283593,755.67,0,0,22.46474894,0,
11/11/20,0,1747.574543,1714.37,27.88177161,0,77.63830142,0,,0,1432.711072,1440.36,0,0,60.08466565,0,,0,2093.260063,2081.51,0,0,76.81800705,0,,0,1077.965012,1093.19,0,0,45.85462276,0,,0,818.6400484,818.73,0,0,45.56928037,0,,0,1373.005784,1375.35,0,0,40.68248872,0,
11/12/20,0,2105.142032,2117.74,34.46168294,0,93.64963049,0,,0,1716.722432,1754.92,0,0,71.94175278,0,,0,2485.388823,2547.75,0,0,91.198801,0,,0,1303.962277,1347.27,0,0,55.52725461,0,,0,1015.178752,997.79,0,0,56.54217748,0,,0,1694.368849,1685.82,0,0,50.20504916,0,
11/13/20,0,1883.306713,1874.37,24.54261449,0,84.04855972,0,,0,1427.335079,1480.94,0,0,60.23328505,0,,0,2179.152585,2185,0,0,80.01796836,0,,0,1115.228717,1152.13,0,0,47.47342963,0,,0,825.3781917,828.42,0,0,46.01202442,0,,0,1372.201579,1406.87,0,0,40.75884301,0,
11/14/20,0,1020.351653,984.4,18.08103197,0,45.28181928,0,,0,828.3858665,809.23,0,0,35.01032096,0,,0,1167.729039,1165.36,0,0,42.87957044,0,,0,636.2269179,622.91,0,0,27.16144733,0,,0,473.0913853,458.03,0,0,26.39315123,0,,0,794.1737008,769.54,0,0,23.64035977,0,
11/15/20,0,1004.881229,924.06,20.49946086,0,44.52039474,0,,0,811.5875596,749.16,1.13686733,0,34.37494986,0,,0,1192.646745,1102.59,1.287151353,0,43.72316114,0,,0,614.3869048,575.01,3.614535043,0,26.086935,0,,0,449.6433438,425.44,8.679403248,0,24.62714057,0,,0,743.7664619,707.44,6.451619853,0,22.02874151,0,
11/16/20,0,1786.788061,1695.12,31.0600471,0,79.3645588,0,,0,1439.300783,1422.78,0,0,60.56389193,0,,0,2162.449469,2053.11,0,0,79.32649555,0,,0,1092.669807,1079.83,0,0,46.50977003,0,,0,853.1366736,814.65,0,0,47.54343779,0,,0,1432.127655,1371.52,0,0,42.4344585,0,
11/17/20,0,1076.603386,1051.06,17.1728935,0,47.89968714,0,,0,903.8439025,860.88,0.587002102,0,38.56272673,0,,0,1292.175787,1250.9,0,0,47.48661492,0,,0,663.0377678,659.77,0,0,28.33170375,0,,0,509.4970908,496.36,2.496267116,0,28.3114228,0,,0,879.485434,827.67,0.212103898,0,26.25891431,0,
11/18/20,0,1617.904553,1590.78,33.29266649,0,71.58393023,0,,0,1394.772867,1372.02,0,0,58.63266412,0,,0,1891.458192,40001.666,0,0,69.82428002,0,,0,1045.652857,1031.16,0,0,44.51358052,0,,0,795.5435509,796.31,0,0,44.32166449,0,,0,1365.064395,1339.51,0,0,40.31722846,0,
11/19/20,0,1048.477288,1007.69,34.79199739,0,45.83304453,0,,0,866.2426714,841.2,17.88308788,0,35.92856488,0,,0,1236.208062,1203.76,26.45470282,0,44.39951092,0,,0,648.1959426,640.16,13.47761547,0,27.07129739,0,,0,493.2855847,478.3,10.83469709,0,26.92201623,0,,0,827.550782,800.71,17.01384725,0,24.11918054,0,
11/20/20,0,1461.317725,1445.08,21.30159667,0,65.09177243,0,,0,1197.85557,1198.9,0,0,50.68602542,0,,0,1715.225426,1714.48,0,0,62.95087996,0,,0,909.7788093,917.02,0,0,38.76197377,0,,0,671.5775616,674.06,0,0,37.46973143,0,,0,1141.07615,1138.43,0,0,33.93052045,0,
11/21/20,0,1449.973939,1374.59,53.89591788,0,63.13399399,0,,0,1199.438513,1147.9,31.71130014,0,49.43085129,0,,0,1715.743185,1659.13,46.48778667,0,61.2589713,0,,0,906.0660751,871.41,23.70971362,0,37.60343679,0,,0,682.7633268,657.12,19.06862616,0,37.00977859,0,,0,1150.663256,1103.91,31.7979246,0,33.26003819,0,
11/22/20,0,2787.505095,1302.99,1482.058285,0,58.99041493,0,,0,2321.044667,1095,1212.360374,0,46.77032136,0,,0,3364.841373,1577.45,1793.851387,0,57.6465644,0,,0,1772.704918,828.37,933.6735425,0,35.71870142,0,,0,1348.252643,619.15,724.0202993,0,34.78145377,0,,0,2141.314426,1045.38,1081.822794,0,31.40130517,0,
11/23/20,0,955.8899858,919.76,25.99218694,0,42.04786655,0,,0,778.3044456,771.61,0,0,33.03001334,0,,0,1116.205606,1110.5,0,0,40.96726462,0,,0,586.2995329,584.36,0,0,25.03094261,0,,0,445.6035401,443.52,0,0,24.87559296,0,,0,741.3111616,735.52,0,0,22.09517424,0,
11/24/20,0,718.0434902,700.86,10.23214399,0,32.03288033,0,,0,595.0698207,589.07,0,0,25.21986656,0,,0,848.6708576,844.54,0,0,31.1774243,0,,0,445.1725958,444.46,0,0,19.02592141,0,,0,338.3181697,336.47,0,0,18.91449974,0,,0,562.7423341,558.22,0,0,16.75799117,0,
11/25/20,393.35,917.4046826,861.89,71.13025723,0,38.29200401,0,0,330.08,777.7007875,725.96,73.32610146,0,29.78295669,0,0,472.78,1112.689001,1039.12,113.3470207,0,36.68296429,0,0,249.45,570.4885825,546.47,37.77406995,0,22.74800203,0,0,185.13,417.2514127,411.47,10.65283009,0,22.70972549,0,0,301.21,687.4825663,675.8,0,0,20.44823551,0,0
11/26/20,551.09,552.249252,537.25,7.518923258,0,24.72801359,0,0,465.33,457.8015982,452.33,0,0,19.45056251,0,0,663.55,649.6092486,646.55,0,0,23.94308641,0,0,352.36,342.3774891,342.37,0,0,14.68036059,0,0,265.35,258.868497,258.22,0,0.154520369,14.52060664,0,0,440.22,431.3058246,427.95,0,0,12.88461836,0,0
11/27/20,1328.48,1335.978703,1302.51,19.8115963,0.497350234,69.22856727,5.278413409,0.397327277,1117.66,1099.228926,1093.6,0,0.150696764,52.94335525,1.934488227,0.173083785,1603.04,1575.844762,1572.75,0,0.507757388,67.02583629,3.907349844,0.243746247,846.35,828.8054108,827,0,0,35.64411765,1.019088963,0.120409873,633.08,624.5333439,619.23,0,0,45.414677,1.674715087,0.264534512,1061.14,1049.834755,1037.57,0,0,40.00534663,1.20877359,0.113912734
11/28/20,798.45,800.1875113,781.26,11.21022073,0,41.52754633,0,0,681.33,672.4663216,665.11,0,0,32.29512333,0,0,964.73,950.1103576,944.3,0,0,40.48596608,0,0,510.77,499.1847951,497.78,0,0,21.07157915,0,0,380.34,373.5695895,371.45,0,0,27.17101017,0,0,637.27,628.3444601,622,0,0,24.00685573,0,0
11/29/20,1338.52,1356.034872,1313.08,19.9550048,0,77.87678493,0,0,1142.53,1121.95503,1118.59,0,0,48.43052587,0,0,1616.71,1590.676635,1587.26,0,0,83.76963516,0,0,858.77,843.6975028,839.82,0,0,41.12193646,0,0,632.02,623.0266735,618.7,0,0,63.40047817,0,0,1072.04,1053.490349,1049.45,0,0,57.56553283,0,0
11/30/20,1144.84,1149.08792,1120.79,17.46683649,0.50082913,74.82233615,0,0,960.06,952.5404059,937.61,0,2.245883733,44.08290748,0,0,1378.46,1368.212714,1350.53,0,0.265654783,75.37496876,0,0,728.68,718.596335,711.25,0,1.277477742,37.26220929,0,0,541.4,534.2640406,529.15,0,0.125257064,48.31774585,0,0,911.91,907.2517462,891.03,0,0,55.94290218,0,0
12/01/20,1861.38,1859.210483,1825,30.36581652,0,170.4908451,0,0,1573.45,1560.2712,1540.36,0,9.735590725,107.4925931,0,0,2262.77,2225.658543,2220.82,0,0,177.3235476,0,0,1192,1167.194816,1166.1,0,0.878087619,90.00775668,0,0,879.89,882.830109,861.39,0,0,106.1648374,0,0,1494.7,1505.02135,1462.75,0,0.219318507,98.64601835,0,0
12/02/20,1050.49,1049.00328,1028.92,15.33027385,12.24029412,82.07613719,0,0,887.29,874.5282521,867.29,0,0.239195805,21.6228403,0,0,1261.4,1241.781787,1236.1,0,0,35.24658002,0,0,669.94,652.8474732,654.49,0,0,19.15149749,0,0,491.38,487.5629328,480.51,0,0,36.73510937,0,0,829.59,823.1442123,810.86,0,0,23.98425678,0,0
12/03/20,1070.59,1030.798703,1045.7,17.61844478,0,92.65886269,0,0,904.78,883.7565432,881.89,0,4.640691435,52.41572174,0,0,1295.61,1245.549189,1267.55,0,0,95.52479826,0,0,687.1,679.0063412,669.68,0,0.319890965,46.23968494,0,0,521.45,509.1441266,509.15,0,0,46.02619084,0,0,872.57,879.1018047,850.99,0,0.158446393,67.87031641,0,0
12/04/20,1240.77,1250.844159,1213.98,18.26268888,0,54.46557284,0,0,1042.25,1017.641388,1018.13,0,1.513034961,45.95573031,0,0,1502.85,1485.863998,1471.96,0,0,58.28510962,0,0,787.89,774.9100326,769.04,0,0,31.41498416,0,0,593.14,580.1372109,579.45,0,0.167585176,27.01158509,0,0,989.76,953.2992902,966.37,0,0,45.17496643,0,0
12/05/20,1518.23,1521.000398,1488.75,23.13663454,0,101.3056522,0,0,1272.66,1262.172788,1246.13,0,9.411756664,73.67690722,0.204085883,0.016036167,1837.79,1838.347802,1803.93,0,0,90.95200842,0,0,968.45,953.9926612,947.02,0,0.255958349,54.80681618,0,0,726.97,716.3675688,711.58,0,0.256895281,54.62535588,0,0,1216.78,1206.661159,1190.78,0,0,67.14746765,0,0
12/06/20,1720.72,1704.680647,1685.97,26.59264641,0,108.0093427,0,0,1440.69,1412.3187,1409.66,0,5.54269815,80.22771528,0,0,2090.28,2063.095835,2050.47,0,0,106.1389622,0,0,1086.21,1050.30882,1062,0,0.17054875,58.81035478,0,0,806.9,801.3848381,789.58,0,0,67.54185672,0,0,1360.02,1346.553033,1330.51,0,0,59.45643824,0,0
12/07/20,1691.22,1685.4884,1655.71,25.88933382,0,107.8931001,0,0,1413.99,1356.368025,1382.25,0,16.16690368,86.16321712,0,0,2044.37,1971.214636,2004.05,0,0,110.8213165,0,0,1072.37,1031.047487,1048.27,0,1.570255743,63.78753482,0,0,808.22,760.7892297,790.3,0,0,59.83146301,0,0,1354.81,1296.846502,1324.36,0,0.238638489,80.51298047,0,0
12/08/20,1601.97,1562.023857,1569.2,23.46672299,0.812429599,103.9289982,0,0,1343.05,1254.448472,1313.56,0,14.3108164,73.74909423,0,0,1940.86,1839.334726,1903.73,0,0,98.02406778,0,0,1020.54,964.0626226,997.83,0,1.506711447,55.57795461,0,0,765.0209167,723.5519271,748.28,0,0,50.21995491,0,0,1284.75,1206.767998,1256.65,0,0.30798712,64.51596772,0,0
12/09/20,1404.38,1376.268749,1374.71,21.24109646,0,99.31969635,0,0,1169.97,1143.067077,1143.54,0,12.45642577,68.67663642,0,0,1704.71,1677.115394,1671.21,0,0,85.41549361,0,0,887.03,855.5800726,867.01,0,1.029107437,52.37996482,0,0,673.87,660.6152531,658.93,0,0,41.10001053,0,0,1127.79,1086.391553,1101.91,0,0,68.88715669,0,0
12/10/20,1163.95,1174.994544,1137.79,17.46114008,0.498928273,74.18780852,0,0,966.15,951.9098795,942.34,0,20.71973354,55.23818232,0,0,1405.57,1396.693481,1375.63,0,0,74.91708975,0,0,743.04,721.4447995,725.08,0,1.89007905,42.25942928,0,0,558.63,547.489945,545.55,0,0,34.27385761,0,0,934.58,908.9067355,911.7,0,0.301381035,51.54378392,0,0
12/11/20,1646.8,1680.462385,1614.96,25.78610441,0.486512527,98.13585407,0,0,1374.32,1375.29103,1345.89,0,15.20748367,88.00085616,0,0,1992.85,1952.249115,1956.85,0,2.95617994,102.1476436,0,0,1048.42,1040.363062,1026,0,2.641006841,60.17755928,0,0,787.01,763.1635184,770.75,0,0,58.03239876,0,0,1328.47,1309.639018,1300.29,0,0.18696417,66.19823137,0,0
12/12/20,1024.63,1001.98175,1000.16,14.80297379,0,44.29305924,0,0,869,837.7796873,846.28,0,0,30.00791044,0,0,1235.87,1195.153336,1208.05,0,0,31.28921097,0,0,654.94,624.5171606,638.06,0,0,24.26951138,0,0,489.79,464.926642,477.66,0,0,20.65017847,0,0,822.35,792.151764,800.92,0,0,23.13726899,0,0
12/13/20,1288.74,1291.047327,1264.18,19.07156058,0.255005107,50.13637465,0,0,1087.5,1075.061046,1064.89,0,0,42.79365398,0,0,1556.21,1540.398632,1528.1,0,0,42.02190001,0,0,824.57,806.99859,806.84,0,0.206043929,28.24578463,0,0,612.78,603.9281938,600.12,0,0,33.97154542,0,0,1030.23,1011.916671,1008.5,0,0,31.86494766,0,0
12/14/20,1104.34,1088.181267,1079.13,17.0799697,0.106600975,61.76248972,0,0,926.1,889.2972328,903.27,0,12.36661953,48.37935858,0,0,1337.26,1294.606554,1308.64,0,0,61.68532558,0,0,705.44,673.3932836,687.88,0,0.580385111,32.86146098,0,0,537.4,526.6109294,524.65,0,0,24.85966096,0,0,893.17,874.8967782,871.26,0,0,44.95546685,0,0
12/15/20,1307.64,1297.799732,1278.97,20.38021463,0,73.72112046,0,0,1102.86,1077.166163,1076.79,0,0.402123143,66.16265543,0,0,1582.78,1538.379372,1550.24,0,0,74.81444977,0,0,832.43,806.5292921,812.4,0,0,41.04303875,0,0,629.83,606.2467902,615.29,0,0,38.55333159,0,0,1055.91,1032.150673,1030.96,0,0,47.15606849,0,0
12/16/20,921.6,923.0102585,901.86,12.95012473,0,19.57989089,0,0,763.17,750.5032766,745.38,0,14.2849871,24.51641116,0,0,1108.05,1085.571963,1084.92,0,0,12.75193216,0,0,586.64,572.7167146,572.79,0,0.18615728,10.02348866,0,0,441.81,433.131435,431.62,0,0,10.64249652,0,0,734.91,724.0454875,717.68,0,0,13.22145499,0,0
12/17/20,1461.66,1464.398521,1429.86,23.11509324,0,86.28798366,0,0,1238.23,1208.341428,1209.01,0,0,72.1446332,0,0,1771.12,1730.906176,1734.71,0,0,90.07199502,0,0,933.1,895.3718556,910.47,0,0.394032716,49.85826703,0,0,703.17,688.077515,686.74,0,0,43.48248805,0,0,1180.27,1168.834673,1152.4,0,0,46.28882584,0,0
12/18/20,589.86,591.9727395,575.04,7.584184759,0,35.06548139,0,0,497.89,489.5318343,484.14,0,0,29.27812221,0,0,710.6,696.1897724,692.87,0,0,36.34246594,0,0,376.22,366.1101907,365.54,0,0,20.49068238,0,0,284.39,277.7959603,276.94,0,0,17.63298907,0,0,470.95,461.563965,458.21,0,0,18.34846515,0,0
12/19/20,0,1210.199495,0,1210.199495,0,0,0,,0,1013.892959,0,1013.892959,0,0,0,,0,1437.980397,0,1437.980397,0,0,0,,0,761.7790067,0,761.7790067,0,0,0,,0,577.7306871,0,577.7306871,0,0,0,,0,918.903861,0,918.103211,0,0.02170232,0,
12/20/20,0,1326.207041,0,1326.207041,0,0,0,,0,1112.383048,0,1112.383048,0,0,0,,0,1575.647602,0,1575.647602,0,0,0,,0,834.8446202,0,834.8446202,0,0,0,,0,627.4727212,0,627.4727212,0,0,0,,0,1005.200985,0,1004.718939,0,0.038880751,0,
12/21/20,130.1,1411.553986,126.62,1321.587975,0,5.493906209,0,0,87.66,1180.329177,84.76,1147.822866,0,1.878193715,0,0,102.21,1673.203455,99.06,1654.276446,0,1.035979162,0,0,112.42,885.4228857,109.19,843.140135,0,2.421403729,0,0,503.42275,670.3760073,584.3265,546.0464404,0,7.878030927,0,0,246.59,1081.69707,240.62,829.3644941,0,9.992143208,0,0
12/22/20,1721.45,1717.01836,1684.47,27.9265427,0,114.4090825,0,0,1450.36,1421.629713,1416.91,0,9.870027773,93.00046315,0,0,2093.86,2042.252473,2051.11,0,0,113.3049229,0,0,1095.14,1073.189134,1068.78,0,2.031209267,66.2540269,0,0,835.43,820.2250896,816.36,0,0,54.27068571,0,0,1394.32,1369.814422,1362.2,0,0.465292919,74.99590678,0,0
12/23/20,1630.31,1610.423098,1597.85,24.92824884,0,93.85510158,0,0,1348.1,1340.550964,1318.99,0,7.883800159,77.31321448,0,0,1955.11,1936.337411,1918.5,0,0,99.28521377,0,0,1032.35,1009.387584,1008.82,0,0.875095566,54.73183671,0,0,767.02,743.9296177,750.69,0,0,54.29273432,0,0,1285.69,1248.81801,1257.52,0,0.364777826,68.14017907,0,0
12/24/20,906.21,910.7201971,887.16,12.87460798,0,14.69998698,0,0,765.39,754.4628037,747.86,0,0.126364912,13.66190758,0,0,1097.9,1081.142888,1075.29,0,0,4.108970831,0,0,578.25,567.336139,564,0,0,6.018717518,0,0,435.58,424.1094163,425.77,0,0,14.70395067,0,0,724.52,711.0197704,707.65,0,0,10.45132743,0,0
12/25/20,1562.88,1538.331599,1531.6,24.31437765,0,90.05341942,0,0,1313.18,1280.603979,1284.12,0,1.520301525,65.32133998,0,0,1887.75,1840.964261,1851.7,0,0,81.15195271,0,0,998.46,970.445996,975.62,0,0.096224554,45.94938694,0,0,743.3,718.6321346,727.33,0,0,53.02055363,0,0,1256.06,1227.821511,1228.4,0,0,44.61881831,0,0
12/26/20,1536.21,1531.512679,1504.32,22.24548501,0,99.58193217,0,0,1210,1213.995911,1182.6,0,15.0487852,72.79431722,0,0,1783.31,1712.591918,1747.91,0,0,99.63589652,0,0,941.82,920.4966216,919.74,0,0.883145137,56.98888869,0,0,678.69,670.6023253,663.55,0,0.214891721,53.06046172,0,0,1146.65,1143.455598,1120.7,0,0,65.68744024,0,0
12/27/20,1658.57,1676.170584,1624.22,25.66001897,0,118.210499,0,0,1379.2,1354.846691,1348.78,0,9.496619679,87.77704808,0,0,2001.45,1965.146261,1962.5,0,0,121.1798475,0,0,1050.52,1032.439692,1026.49,0,0.725738373,65.43007336,0,0,788.65,754.5250772,771.37,0,0,54.2088603,0,0,1333.56,1278.393793,1303.72,0,0.264359298,79.61673561,0,0
12/28/20,1401.79,1393.706884,1372.84,22.06692962,0,105.99966,0,0,1170.61,1178.710885,1144.56,0,6.009063514,79.62972934,0,0,1686.03,1677.288871,1653.08,0,0,103.8502783,0,0,896.5,907.539482,875.62,0,0.505432009,55.90400537,0,0,666.34,669.2800343,651.62,0,0,55.74914813,0,0,1124.23,1126.054064,1099.11,0,0,69.15429028,0,0
12/29/20,1107.54,1094.677266,1085.02,16.5619977,0.539098012,59.03836537,0,0,921.43,891.5426102,900.92,0,11.0360881,44.37533116,0,0,1333.94,1283.820286,1307.85,0,0,58.05867518,0,0,704.93,681.447084,688.47,0,0.551748629,30.24670695,0,0,530.45,514.935069,518.8,0,4.114862734,31.49497613,0,0,885.15,861.6989142,865.42,0,0.311260684,44.00384876,0,0
12/30/20,1786.28,1766.809103,1750.67,28.24176852,0.60893982,166.902663,0,0,1504.03,1480.529089,1471.88,0,5.107299495,119.0076829,0,0,2175.78,2086.294921,2135.02,0,0,167.2123881,0,0,1145.08,1132.139684,1120.33,0,1.247978671,87.95009153,0,0,862.53,845.1166623,844.35,0,0,76.24415362,0,0,1454.67,1419.685448,1423.27,0,0,78.91358219,0,0
12/31/20,1154.86,1184.66597,1130.88,18.18091605,6.545436062,84.71939388,0,0,969.19,966.8533445,947.43,0,10.52390147,62.04582903,0,0,1395.76,1380.590194,1367.98,0,0.50844734,82.00534625,0,0,738.99,735.3987493,721.48,0,1.143892335,48.87286705,0,0,562.15,555.8850066,549.72,0,0,33.61707253,0,0,940.13,932.6225802,918.85,0,0.188623783,57.34348653,0,0
01/01/21,217.66,217.1656434,205.52,2.302819617,0,15.93678966,0,0,185.38,180.1133209,173.62,0,0,11.83243824,0,0,262.58,253.4172681,248.06,0,0,15.45682729,0,0,139.13,133.0405796,131.01,0,0,9.049575549,0,0,107.18,102.7575577,101.69,0,0,6.281638608,0,0,175.47,167.8664794,165.14,0,0,10.56075041,0,0
01/02/21,44.2,43.42505148,40.14,0,0,3.478940562,0,0,36.99,37.05087608,32.28,0,0,2.67258337,0,0,52.85,53.56054615,47.84,0,0,3.584042668,0,0,27.69,27.86056206,24.99,0,0,2.086444279,0,0,21.66,21.84287318,19.75,0,0,1.430355106,0,0,34.59,35.4276429,31.1,0,0,2.449489094,0,0
01/03/21,428.74,428.5035065,415.79,5.122019398,0,30.96420048,0,0,364.71,358.1519381,351.58,0,0,23.17668312,0,0,521.99,510.3935256,505.88,0,0,30.66561707,0,0,273.33,264.2362391,264.24,0,0,17.72487289,0,0,208.72,203.2781457,202.15,0,0,12.32449907,0,0,343.22,335.4578754,331.62,0,0,20.8114942,0,0
